TransactionID,CustomerID,ProductID,TransactionDate,Quantity,TotalValue,Price_x,CustomerName,Region,SignupDate,ProductName,Category,Price_y
T00842,C0055,P025,2024-01-24 06:58:00,4,1138.48,284.62,Lauren Williams,North America,2024-11-11,ActiveWear Cookware Set,Home Decor,284.62
T00864,C0096,P025,2024-08-22 05:45:56,4,1138.48,284.62,Benjamin Mcclure,South America,2022-11-18,ActiveWear Cookware Set,Home Decor,284.62
T00043,C0049,P027,2024-03-02 16:59:31,4,916.24,229.06,Jason Yates,North America,2024-09-18,SoundWave Headphones,Electronics,229.06
T00141,C0039,P027,2024-07-08 19:55:52,3,687.18,229.06,Angela Harris,South America,2024-10-13,SoundWave Headphones,Electronics,229.06
T00178,C0173,P027,2024-01-05 13:14:07,2,458.12,229.06,Francisco Young,Asia,2022-10-06,SoundWave Headphones,Electronics,229.06
T00275,C0018,P027,2024-02-17 18:50:52,4,916.24,229.06,Tyler Haynes,North America,2024-09-21,SoundWave Headphones,Electronics,229.06
T00326,C0019,P027,2024-06-14 11:41:17,3,687.18,229.06,Brandon Rodriguez,Europe,2023-01-12,SoundWave Headphones,Electronics,229.06
T00337,C0064,P027,2024-01-07 16:11:55,4,916.24,229.06,Martha Montgomery,Europe,2023-10-22,SoundWave Headphones,Electronics,229.06
T00453,C0034,P027,2024-07-10 19:53:08,4,916.24,229.06,Dalton Perez,North America,2023-09-27,SoundWave Headphones,Electronics,229.06
T00739,C0098,P027,2024-04-26 07:31:56,2,458.12,229.06,Laura Gilbert,North America,2024-10-21,SoundWave Headphones,Electronics,229.06
T00787,C0026,P027,2024-06-04 00:03:44,4,916.24,229.06,Sara Miller,North America,2024-05-03,SoundWave Headphones,Electronics,229.06
T00871,C0084,P027,2024-03-12 11:15:01,4,916.24,229.06,Belinda Garner,Asia,2024-09-17,SoundWave Headphones,Electronics,229.06
T00951,C0197,P027,2024-12-27 18:20:31,2,458.12,229.06,Christina Harvey,Europe,2023-03-21,SoundWave Headphones,Electronics,229.06
T00045,C0113,P078,2024-07-09 02:53:14,4,164.72,41.18,Joseph Ortiz Jr.,South America,2022-06-17,HomeSense Rug,Home Decor,41.18
T00123,C0113,P078,2024-07-25 17:05:14,2,82.36,41.18,Joseph Ortiz Jr.,South America,2022-06-17,HomeSense Rug,Home Decor,41.18
T00164,C0062,P078,2024-07-10 08:49:17,3,123.54,41.18,Jeffery Hartman,Europe,2022-12-14,HomeSense Rug,Home Decor,41.18
T00186,C0098,P078,2024-04-02 07:44:01,1,41.18,41.18,Laura Gilbert,North America,2024-10-21,HomeSense Rug,Home Decor,41.18
T00431,C0067,P078,2024-08-15 00:55:59,3,123.54,41.18,Carl Gonzalez,North America,2023-07-06,HomeSense Rug,Home Decor,41.18
T00515,C0190,P078,2024-12-14 00:46:19,1,41.18,41.18,Alexander Lowe,South America,2024-05-31,HomeSense Rug,Home Decor,41.18
T00522,C0160,P078,2024-03-03 09:40:08,4,164.72,41.18,Jodi Cook,North America,2022-04-05,HomeSense Rug,Home Decor,41.18
T00592,C0060,P078,2024-09-03 07:19:28,2,82.36,41.18,James Murphy,Europe,2022-04-22,HomeSense Rug,Home Decor,41.18
T00635,C0166,P078,2024-07-25 02:34:05,4,164.72,41.18,John Rogers,Europe,2022-02-13,HomeSense Rug,Home Decor,41.18
T00816,C0172,P078,2024-09-25 06:56:25,2,82.36,41.18,Jamie Webb,Europe,2024-09-09,HomeSense Rug,Home Decor,41.18
T00048,C0043,P100,2024-04-23 22:46:40,2,252.68,126.34,Sandy Short MD,Asia,2023-02-05,HomeSense Sweater,Clothing,126.34
T00115,C0161,P100,2024-03-10 02:22:50,1,126.34,126.34,Jessica Warren,Asia,2022-03-14,HomeSense Sweater,Clothing,126.34
T00283,C0109,P100,2024-07-16 14:50:07,4,505.36,126.34,Abigail Jones,North America,2022-05-09,HomeSense Sweater,Clothing,126.34
T00301,C0109,P100,2024-07-13 08:15:45,2,252.68,126.34,Abigail Jones,North America,2022-05-09,HomeSense Sweater,Clothing,126.34
T00740,C0156,P100,2024-08-24 19:10:31,4,505.36,126.34,William Adams,North America,2023-08-19,HomeSense Sweater,Clothing,126.34
T00820,C0077,P100,2024-03-11 10:55:51,2,252.68,126.34,Scott Sims,South America,2023-10-18,HomeSense Sweater,Clothing,126.34
T00049,C0148,P039,2024-06-23 14:05:49,3,1291.77,430.59,Matthew Rogers,South America,2023-04-16,TechPro Smartwatch,Electronics,430.59
T00086,C0168,P039,2024-07-14 14:57:44,3,1291.77,430.59,Karen Clements MD,South America,2022-12-13,TechPro Smartwatch,Electronics,430.59
T00090,C0072,P039,2024-03-10 16:04:33,4,1722.36,430.59,Sarah Scott,North America,2024-07-24,TechPro Smartwatch,Electronics,430.59
T00198,C0048,P039,2024-09-17 07:53:30,1,430.59,430.59,Matthew Park,South America,2024-11-07,TechPro Smartwatch,Electronics,430.59
T00256,C0192,P039,2024-07-30 12:47:07,3,1291.77,430.59,Sarah Arias,South America,2022-09-15,TechPro Smartwatch,Electronics,430.59
T00348,C0005,P039,2024-03-15 04:08:59,2,861.18,430.59,Laura Weber,Asia,2022-08-15,TechPro Smartwatch,Electronics,430.59
T00391,C0096,P039,2024-08-02 09:54:08,4,1722.36,430.59,Benjamin Mcclure,South America,2022-11-18,TechPro Smartwatch,Electronics,430.59
T00472,C0016,P039,2024-07-02 06:30:26,1,430.59,430.59,Emily Woods,North America,2024-01-03,TechPro Smartwatch,Electronics,430.59
T00480,C0102,P039,2024-08-02 03:34:50,3,1291.77,430.59,Michael Atkinson,South America,2022-09-16,TechPro Smartwatch,Electronics,430.59
T00523,C0114,P039,2024-03-15 12:05:37,3,1291.77,430.59,Benjamin Anderson,Europe,2024-11-18,TechPro Smartwatch,Electronics,430.59
T00555,C0088,P039,2024-12-15 04:43:29,1,430.59,430.59,Carlos Murray,Asia,2023-05-14,TechPro Smartwatch,Electronics,430.59
T00665,C0053,P039,2024-11-01 12:16:45,4,1722.36,430.59,Albert Burke,Europe,2022-06-18,TechPro Smartwatch,Electronics,430.59
T00050,C0124,P016,2024-10-07 07:58:38,1,330.05,330.05,Lindsay Perez,Europe,2024-08-26,ActiveWear Running Shoes,Clothing,330.05
T00056,C0192,P016,2024-02-07 14:37:55,1,330.05,330.05,Sarah Arias,South America,2022-09-15,ActiveWear Running Shoes,Clothing,330.05
T00167,C0153,P016,2024-07-05 11:53:41,3,990.15,330.05,Justin Smith,South America,2022-03-20,ActiveWear Running Shoes,Clothing,330.05
T00368,C0190,P016,2024-05-16 09:05:38,4,1320.2,330.05,Alexander Lowe,South America,2024-05-31,ActiveWear Running Shoes,Clothing,330.05
T00579,C0051,P016,2024-12-16 17:36:31,1,330.05,330.05,Nicholas Ellis,Europe,2023-12-21,ActiveWear Running Shoes,Clothing,330.05
T00683,C0111,P016,2024-01-27 21:34:25,4,1320.2,330.05,Roger David,Europe,2024-11-13,ActiveWear Running Shoes,Clothing,330.05
T00700,C0016,P016,2024-08-15 10:18:31,1,330.05,330.05,Emily Woods,North America,2024-01-03,ActiveWear Running Shoes,Clothing,330.05
T00802,C0046,P016,2024-09-25 01:45:49,3,990.15,330.05,Beth Cardenas,North America,2024-10-23,ActiveWear Running Shoes,Clothing,330.05
T00942,C0105,P016,2024-06-19 06:55:10,4,1320.2,330.05,Ryan Hampton,Europe,2024-11-11,ActiveWear Running Shoes,Clothing,330.05
T00051,C0097,P022,2024-03-23 05:58:54,1,137.54,137.54,Tina Ford,Asia,2023-12-18,HomeSense Wall Art,Home Decor,137.54
T00160,C0065,P022,2024-07-29 06:59:14,3,412.62,137.54,Gerald Hines,North America,2024-07-10,HomeSense Wall Art,Home Decor,137.54
T00252,C0154,P022,2024-06-12 22:59:30,1,137.54,137.54,Robert Sharp,North America,2024-10-27,HomeSense Wall Art,Home Decor,137.54
T00271,C0035,P022,2024-04-29 19:45:24,3,412.62,137.54,Brianna Richardson,North America,2024-10-01,HomeSense Wall Art,Home Decor,137.54
T00296,C0179,P022,2024-07-23 09:15:48,3,412.62,137.54,Donald Miller,Europe,2022-10-16,HomeSense Wall Art,Home Decor,137.54
T00300,C0160,P022,2024-08-16 08:44:30,4,550.16,137.54,Jodi Cook,North America,2022-04-05,HomeSense Wall Art,Home Decor,137.54
T00414,C0194,P022,2024-03-31 03:46:52,3,412.62,137.54,Stacy Cook,North America,2024-05-04,HomeSense Wall Art,Home Decor,137.54
T00481,C0188,P022,2024-08-30 20:51:44,3,412.62,137.54,Anna Ball,South America,2022-05-17,HomeSense Wall Art,Home Decor,137.54
T00509,C0025,P022,2024-08-13 22:51:21,1,137.54,137.54,Gregory Odom,South America,2022-07-04,HomeSense Wall Art,Home Decor,137.54
T00612,C0140,P022,2024-10-15 18:21:07,1,137.54,137.54,Gregory Estrada,Asia,2023-07-01,HomeSense Wall Art,Home Decor,137.54
T00742,C0124,P022,2024-03-23 05:53:50,2,275.08,137.54,Lindsay Perez,Europe,2024-08-26,HomeSense Wall Art,Home Decor,137.54
T00761,C0199,P022,2024-10-01 05:57:09,4,550.16,137.54,Andrea Jenkins,Europe,2022-12-03,HomeSense Wall Art,Home Decor,137.54
T00886,C0104,P022,2024-10-28 14:36:09,3,412.62,137.54,Laura Bennett,South America,2022-02-10,HomeSense Wall Art,Home Decor,137.54
T00895,C0121,P022,2024-05-03 18:35:03,3,412.62,137.54,Mark Atkinson,Europe,2023-07-23,HomeSense Wall Art,Home Decor,137.54
T00932,C0001,P022,2024-09-17 09:01:18,3,412.62,137.54,Lawrence Carroll,South America,2022-07-10,HomeSense Wall Art,Home Decor,137.54
T00054,C0085,P021,2024-02-05 07:45:31,3,1007.52,335.84,Richard Brown,South America,2024-09-22,SoundWave Rug,Home Decor,335.84
T00075,C0039,P021,2024-10-27 13:50:07,3,1007.52,335.84,Angela Harris,South America,2024-10-13,SoundWave Rug,Home Decor,335.84
T00299,C0098,P021,2024-08-27 22:57:39,1,335.84,335.84,Laura Gilbert,North America,2024-10-21,SoundWave Rug,Home Decor,335.84
T00440,C0136,P021,2024-07-24 00:20:52,3,1007.52,335.84,Kristen Holder,Asia,2024-03-14,SoundWave Rug,Home Decor,335.84
T00457,C0158,P021,2024-07-18 20:01:21,1,335.84,335.84,Wendy Browning,South America,2023-04-12,SoundWave Rug,Home Decor,335.84
T00687,C0182,P021,2024-03-31 22:56:31,4,1343.36,335.84,Joshua Preston,Europe,2024-12-28,SoundWave Rug,Home Decor,335.84
T00737,C0157,P021,2024-05-19 06:37:56,1,335.84,335.84,Miguel Wong,North America,2024-01-30,SoundWave Rug,Home Decor,335.84
T00763,C0185,P021,2024-04-14 23:09:04,3,1007.52,335.84,Kathleen Logan,North America,2023-10-17,SoundWave Rug,Home Decor,335.84
T00807,C0086,P021,2024-10-23 17:24:22,1,335.84,335.84,Stephanie Peterson,Europe,2022-09-18,SoundWave Rug,Home Decor,335.84
T00857,C0080,P021,2024-03-12 15:48:24,3,1007.52,335.84,David Gonzalez,Asia,2024-02-07,SoundWave Rug,Home Decor,335.84
T00877,C0137,P021,2024-01-31 15:36:46,2,671.68,335.84,Robert Gardner,South America,2024-04-09,SoundWave Rug,Home Decor,335.84
T00055,C0177,P072,2024-06-12 20:54:36,2,798.68,399.34,Julia Kelly,Asia,2024-06-01,ActiveWear Headphones,Electronics,399.34
T00162,C0045,P072,2024-08-26 13:10:31,3,1198.02,399.34,Michael Williams,Asia,2022-02-25,ActiveWear Headphones,Electronics,399.34
T00172,C0021,P072,2024-07-14 06:50:22,2,798.68,399.34,Robert Blanchard,Asia,2023-04-17,ActiveWear Headphones,Electronics,399.34
T00529,C0152,P072,2024-10-21 06:20:03,3,1198.02,399.34,Justin Evans,South America,2022-04-19,ActiveWear Headphones,Electronics,399.34
T00929,C0068,P072,2024-12-24 23:45:11,3,1198.02,399.34,Mark Cox,North America,2023-04-04,ActiveWear Headphones,Electronics,399.34
T00994,C0040,P072,2024-01-06 21:49:35,2,798.68,399.34,Michael Harrell,Asia,2022-03-07,ActiveWear Headphones,Electronics,399.34
T00057,C0062,P059,2024-07-03 07:10:58,3,909.6,303.2,Jeffery Hartman,Europe,2022-12-14,SoundWave Jeans,Clothing,303.2
T00062,C0009,P059,2024-10-12 06:41:00,1,303.2,303.2,Joy Clark,Europe,2023-08-14,SoundWave Jeans,Clothing,303.2
T00131,C0029,P059,2024-06-13 02:56:04,1,303.2,303.2,Erin Manning,North America,2022-04-16,SoundWave Jeans,Clothing,303.2
T00188,C0195,P059,2024-05-21 03:08:56,3,909.6,303.2,Jeremy Mclaughlin,South America,2024-09-17,SoundWave Jeans,Clothing,303.2
T00282,C0145,P059,2024-11-26 07:35:05,1,303.2,303.2,Wayne Stone,Asia,2023-01-13,SoundWave Jeans,Clothing,303.2
T00284,C0022,P059,2024-01-15 07:06:38,4,1212.8,303.2,Teresa Esparza,Asia,2023-10-27,SoundWave Jeans,Clothing,303.2
T00295,C0087,P059,2024-07-22 09:54:09,3,909.6,303.2,Travis Campbell,South America,2024-04-11,SoundWave Jeans,Clothing,303.2
T00377,C0179,P059,2024-01-22 19:36:33,1,303.2,303.2,Donald Miller,Europe,2022-10-16,SoundWave Jeans,Clothing,303.2
T00400,C0175,P059,2024-04-24 00:16:33,2,606.4,303.2,Matthew Johnson,Asia,2022-04-16,SoundWave Jeans,Clothing,303.2
T00638,C0100,P059,2024-04-27 05:29:48,3,909.6,303.2,Clinton Gomez,Europe,2023-03-16,SoundWave Jeans,Clothing,303.2
T00674,C0024,P059,2024-04-14 01:19:59,3,909.6,303.2,Michele Cooley,North America,2024-02-05,SoundWave Jeans,Clothing,303.2
T00702,C0104,P059,2024-05-20 13:15:04,4,1212.8,303.2,Laura Bennett,South America,2022-02-10,SoundWave Jeans,Clothing,303.2
T00705,C0027,P059,2024-06-08 07:23:21,4,1212.8,303.2,Justin Heath,Asia,2022-11-09,SoundWave Jeans,Clothing,303.2
T00775,C0156,P059,2024-10-05 06:56:28,1,303.2,303.2,William Adams,North America,2023-08-19,SoundWave Jeans,Clothing,303.2
T00806,C0062,P059,2024-01-04 21:05:07,2,606.4,303.2,Jeffery Hartman,Europe,2022-12-14,SoundWave Jeans,Clothing,303.2
T00854,C0017,P059,2024-07-14 10:29:11,1,303.2,303.2,Jennifer King,Europe,2023-12-05,SoundWave Jeans,Clothing,303.2
T00882,C0156,P059,2024-09-21 14:11:57,3,909.6,303.2,William Adams,North America,2023-08-19,SoundWave Jeans,Clothing,303.2
T00906,C0129,P059,2024-10-10 12:25:03,4,1212.8,303.2,Marcus Livingston,South America,2024-04-14,SoundWave Jeans,Clothing,303.2
T00948,C0098,P059,2024-01-20 12:30:32,2,606.4,303.2,Laura Gilbert,North America,2024-10-21,SoundWave Jeans,Clothing,303.2
T00058,C0106,P031,2024-09-18 09:38:21,2,392.8,196.4,Amanda Mcguire,Asia,2022-09-22,SoundWave Headphones,Electronics,196.4
T00653,C0028,P031,2024-07-12 13:17:08,4,785.6,196.4,Jennifer Pena,Asia,2024-06-29,SoundWave Headphones,Electronics,196.4
T00792,C0105,P031,2024-01-11 06:02:11,1,196.4,196.4,Ryan Hampton,Europe,2024-11-11,SoundWave Headphones,Electronics,196.4
T00815,C0008,P031,2024-03-26 20:30:49,2,392.8,196.4,David Li,North America,2024-01-13,SoundWave Headphones,Electronics,196.4
T00059,C0107,P042,2024-06-29 13:17:07,1,379.44,379.44,Dana Cantrell,South America,2023-02-07,ActiveWear Headphones,Electronics,379.44
T00344,C0047,P042,2024-01-17 10:01:00,3,1138.32,379.44,Samantha Frank,North America,2024-03-22,ActiveWear Headphones,Electronics,379.44
T00484,C0013,P042,2024-02-24 20:08:07,2,758.88,379.44,Lauren Buchanan,South America,2024-05-19,ActiveWear Headphones,Electronics,379.44
T00514,C0032,P042,2024-11-27 20:42:52,1,379.44,379.44,Dustin Campbell,South America,2024-04-17,ActiveWear Headphones,Electronics,379.44
T00693,C0122,P042,2024-12-17 19:17:17,4,1517.76,379.44,Corey Ruiz,North America,2022-05-06,ActiveWear Headphones,Electronics,379.44
T00695,C0090,P042,2024-09-11 19:59:24,3,1138.32,379.44,Charles Hamilton,Asia,2023-10-17,ActiveWear Headphones,Electronics,379.44
T00861,C0141,P042,2024-09-26 21:52:56,4,1517.76,379.44,Paul Parsons,Europe,2023-02-23,ActiveWear Headphones,Electronics,379.44
T00973,C0084,P042,2024-07-12 22:15:21,3,1138.32,379.44,Belinda Garner,Asia,2024-09-17,ActiveWear Headphones,Electronics,379.44
T00060,C0054,P074,2024-05-06 13:06:06,4,1182.32,295.58,Bruce Rhodes,Asia,2024-09-29,SoundWave Desk Lamp,Home Decor,295.58
T00152,C0144,P074,2024-04-17 01:46:23,4,1182.32,295.58,Andrea Hart,North America,2024-09-30,SoundWave Desk Lamp,Home Decor,295.58
T00217,C0047,P074,2024-02-28 06:05:22,1,295.58,295.58,Samantha Frank,North America,2024-03-22,SoundWave Desk Lamp,Home Decor,295.58
T00223,C0163,P074,2024-04-29 10:25:40,1,295.58,295.58,Tiffany Cain,South America,2023-06-08,SoundWave Desk Lamp,Home Decor,295.58
T00250,C0045,P074,2024-07-14 11:42:29,4,1182.32,295.58,Michael Williams,Asia,2022-02-25,SoundWave Desk Lamp,Home Decor,295.58
T00325,C0152,P074,2024-06-22 20:59:16,1,295.58,295.58,Justin Evans,South America,2022-04-19,SoundWave Desk Lamp,Home Decor,295.58
T00382,C0163,P074,2024-03-01 16:19:14,4,1182.32,295.58,Tiffany Cain,South America,2023-06-08,SoundWave Desk Lamp,Home Decor,295.58
T00438,C0037,P074,2024-07-15 16:33:41,3,886.74,295.58,Linda Smith,Europe,2023-02-04,SoundWave Desk Lamp,Home Decor,295.58
T00537,C0012,P074,2024-12-25 08:03:34,1,295.58,295.58,Kevin May,South America,2024-08-07,SoundWave Desk Lamp,Home Decor,295.58
T00743,C0172,P074,2024-01-21 13:21:23,3,886.74,295.58,Jamie Webb,Europe,2024-09-09,SoundWave Desk Lamp,Home Decor,295.58
T00796,C0166,P074,2024-08-12 05:20:19,3,886.74,295.58,John Rogers,Europe,2022-02-13,SoundWave Desk Lamp,Home Decor,295.58
T00839,C0089,P074,2024-12-03 21:30:15,3,886.74,295.58,Paul Carter,Europe,2024-04-02,SoundWave Desk Lamp,Home Decor,295.58
T00885,C0170,P074,2024-09-13 07:08:30,3,886.74,295.58,Logan Harris,Europe,2023-09-13,SoundWave Desk Lamp,Home Decor,295.58
T00061,C0126,P032,2024-01-16 00:42:19,2,977.26,488.63,Caitlin Brown,South America,2024-02-20,BookWorld Cookbook,Books,488.63
T00116,C0127,P032,2024-08-15 21:51:12,1,488.63,488.63,Kathryn Stevens,Europe,2024-04-04,BookWorld Cookbook,Books,488.63
T00319,C0139,P032,2024-01-17 09:48:56,1,488.63,488.63,Ricky Gutierrez,North America,2022-03-14,BookWorld Cookbook,Books,488.63
T00320,C0179,P032,2024-04-06 16:23:53,3,1465.89,488.63,Donald Miller,Europe,2022-10-16,BookWorld Cookbook,Books,488.63
T00465,C0173,P032,2024-05-24 16:11:23,2,977.26,488.63,Francisco Young,Asia,2022-10-06,BookWorld Cookbook,Books,488.63
T00499,C0065,P032,2024-07-18 02:51:22,4,1954.52,488.63,Gerald Hines,North America,2024-07-10,BookWorld Cookbook,Books,488.63
T00513,C0023,P032,2024-11-11 10:44:12,2,977.26,488.63,Nicholas Cain,Europe,2022-03-04,BookWorld Cookbook,Books,488.63
T00577,C0082,P032,2024-10-19 00:46:52,2,977.26,488.63,Aimee Taylor,South America,2022-05-13,BookWorld Cookbook,Books,488.63
T00821,C0050,P032,2024-04-04 14:19:01,2,977.26,488.63,Ryan Davis,North America,2024-03-02,BookWorld Cookbook,Books,488.63
T00867,C0171,P032,2024-10-23 16:23:33,3,1465.89,488.63,Michael Cowan,South America,2022-12-16,BookWorld Cookbook,Books,488.63
T00987,C0015,P032,2024-02-10 12:35:35,1,488.63,488.63,Tina Duran,North America,2023-11-20,BookWorld Cookbook,Books,488.63
T00064,C0037,P009,2024-09-15 03:50:57,1,325.01,325.01,Linda Smith,Europe,2023-02-04,BookWorld Wall Art,Home Decor,325.01
T00311,C0129,P009,2024-09-30 00:40:17,2,650.02,325.01,Marcus Livingston,South America,2024-04-14,BookWorld Wall Art,Home Decor,325.01
T00397,C0187,P009,2024-07-04 05:29:36,1,325.01,325.01,Kayla Kelly,South America,2024-08-02,BookWorld Wall Art,Home Decor,325.01
T00477,C0162,P009,2024-10-14 15:50:39,3,975.03,325.01,Edwin Watson,Asia,2022-03-29,BookWorld Wall Art,Home Decor,325.01
T00530,C0079,P009,2024-05-02 00:31:22,2,650.02,325.01,Brian Murillo,North America,2022-02-02,BookWorld Wall Art,Home Decor,325.01
T00651,C0172,P009,2024-06-12 22:33:14,2,650.02,325.01,Jamie Webb,Europe,2024-09-09,BookWorld Wall Art,Home Decor,325.01
T00677,C0100,P009,2024-03-05 23:39:40,4,1300.04,325.01,Clinton Gomez,Europe,2023-03-16,BookWorld Wall Art,Home Decor,325.01
T00065,C0049,P081,2024-02-01 19:05:13,1,66.32,66.32,Jason Yates,North America,2024-09-18,HomeSense Sweater,Clothing,66.32
T00081,C0077,P081,2024-11-02 19:35:08,4,265.28,66.32,Scott Sims,South America,2023-10-18,HomeSense Sweater,Clothing,66.32
T00092,C0189,P081,2024-04-15 01:10:23,3,198.96,66.32,Sherri Dixon,North America,2024-01-22,HomeSense Sweater,Clothing,66.32
T00103,C0091,P081,2024-08-13 03:22:31,4,265.28,66.32,Lisa Kirk,South America,2023-03-16,HomeSense Sweater,Clothing,66.32
T00111,C0082,P081,2024-09-16 22:57:51,4,265.28,66.32,Aimee Taylor,South America,2022-05-13,HomeSense Sweater,Clothing,66.32
T00387,C0173,P081,2024-05-18 16:57:20,3,198.96,66.32,Francisco Young,Asia,2022-10-06,HomeSense Sweater,Clothing,66.32
T00486,C0111,P081,2024-07-03 07:27:54,4,265.28,66.32,Roger David,Europe,2024-11-13,HomeSense Sweater,Clothing,66.32
T00512,C0183,P081,2024-01-08 13:41:10,1,66.32,66.32,Kimberly Johnson,North America,2024-01-23,HomeSense Sweater,Clothing,66.32
T00668,C0053,P081,2024-01-21 08:08:41,2,132.64,66.32,Albert Burke,Europe,2022-06-18,HomeSense Sweater,Clothing,66.32
T00715,C0033,P081,2024-07-05 23:41:15,2,132.64,66.32,Tyler Holt,North America,2024-08-04,HomeSense Sweater,Clothing,66.32
T00898,C0108,P081,2024-07-26 21:44:47,1,66.32,66.32,David Davis,South America,2022-09-28,HomeSense Sweater,Clothing,66.32
T00939,C0010,P081,2024-03-29 07:04:02,3,198.96,66.32,Aaron Cox,Europe,2022-12-15,HomeSense Sweater,Clothing,66.32
T00960,C0147,P081,2024-09-10 12:40:27,1,66.32,66.32,Hunter Fuller,South America,2022-05-16,HomeSense Sweater,Clothing,66.32
T00066,C0041,P011,2024-01-21 22:41:36,4,1044.8,261.2,Lindsey Deleon,Europe,2023-12-27,SoundWave Desk Lamp,Home Decor,261.2
T00415,C0169,P011,2024-03-13 06:04:36,4,1044.8,261.2,Jennifer Shaw,South America,2023-04-13,SoundWave Desk Lamp,Home Decor,261.2
T00521,C0148,P011,2024-06-11 02:31:18,4,1044.8,261.2,Matthew Rogers,South America,2023-04-16,SoundWave Desk Lamp,Home Decor,261.2
T00601,C0161,P011,2024-08-15 03:06:41,1,261.2,261.2,Jessica Warren,Asia,2022-03-14,SoundWave Desk Lamp,Home Decor,261.2
T00698,C0119,P011,2024-12-26 21:34:07,1,261.2,261.2,David Armstrong,Europe,2023-11-13,SoundWave Desk Lamp,Home Decor,261.2
T00712,C0134,P011,2024-09-23 06:44:40,3,783.6,261.2,Theresa Gonzalez,Asia,2022-02-19,SoundWave Desk Lamp,Home Decor,261.2
T00848,C0108,P011,2024-09-25 01:50:13,2,522.4,261.2,David Davis,South America,2022-09-28,SoundWave Desk Lamp,Home Decor,261.2
T00868,C0039,P011,2024-09-08 14:32:15,4,1044.8,261.2,Angela Harris,South America,2024-10-13,SoundWave Desk Lamp,Home Decor,261.2
T00977,C0136,P011,2024-01-16 15:56:05,4,1044.8,261.2,Kristen Holder,Asia,2024-03-14,SoundWave Desk Lamp,Home Decor,261.2
T00998,C0024,P011,2024-06-19 17:52:26,2,522.4,261.2,Michele Cooley,North America,2024-02-05,SoundWave Desk Lamp,Home Decor,261.2
T00067,C0017,P096,2024-03-31 19:29:30,2,614.94,307.47,Jennifer King,Europe,2023-12-05,SoundWave Headphones,Electronics,307.47
T00085,C0001,P096,2024-04-08 00:01:00,2,614.94,307.47,Lawrence Carroll,South America,2022-07-10,SoundWave Headphones,Electronics,307.47
T00117,C0164,P096,2024-03-25 07:41:04,2,614.94,307.47,Morgan Perez,Europe,2023-06-01,SoundWave Headphones,Electronics,307.47
T00279,C0059,P096,2024-09-09 19:42:23,1,307.47,307.47,Mrs. Kimberly Wright,North America,2024-04-07,SoundWave Headphones,Electronics,307.47
T00350,C0020,P096,2024-01-30 00:57:29,3,922.41,307.47,Mr. Manuel Conway,North America,2024-06-11,SoundWave Headphones,Electronics,307.47
T00467,C0045,P096,2024-03-16 04:08:29,3,922.41,307.47,Michael Williams,Asia,2022-02-25,SoundWave Headphones,Electronics,307.47
T00610,C0021,P096,2024-10-12 03:25:58,2,614.94,307.47,Robert Blanchard,Asia,2023-04-17,SoundWave Headphones,Electronics,307.47
T00645,C0007,P096,2024-08-25 08:05:44,3,922.41,307.47,Paul Graves,Asia,2022-06-18,SoundWave Headphones,Electronics,307.47
T00666,C0044,P096,2024-06-27 12:03:16,1,307.47,307.47,Kenneth Alexander,Europe,2024-07-10,SoundWave Headphones,Electronics,307.47
T00724,C0117,P096,2024-07-22 23:34:18,3,922.41,307.47,Jeffrey Mcmahon,North America,2024-11-22,SoundWave Headphones,Electronics,307.47
T00735,C0104,P096,2024-11-04 07:25:57,4,1229.88,307.47,Laura Bennett,South America,2022-02-10,SoundWave Headphones,Electronics,307.47
T00748,C0119,P096,2024-10-13 16:15:16,1,307.47,307.47,David Armstrong,Europe,2023-11-13,SoundWave Headphones,Electronics,307.47
T00764,C0026,P096,2024-10-09 13:52:57,4,1229.88,307.47,Sara Miller,North America,2024-05-03,SoundWave Headphones,Electronics,307.47
T00794,C0161,P096,2024-05-20 06:17:43,1,307.47,307.47,Jessica Warren,Asia,2022-03-14,SoundWave Headphones,Electronics,307.47
T00819,C0075,P096,2024-10-08 21:31:59,2,614.94,307.47,Misty Higgins,Europe,2023-05-01,SoundWave Headphones,Electronics,307.47
T00070,C0051,P017,2024-12-11 13:46:30,4,1879.08,469.77,Nicholas Ellis,Europe,2023-12-21,ActiveWear Textbook,Books,469.77
T00180,C0073,P017,2024-03-11 15:12:50,2,939.54,469.77,Heidi Johnson,Europe,2022-08-20,ActiveWear Textbook,Books,469.77
T00224,C0171,P017,2024-07-06 23:53:24,4,1879.08,469.77,Michael Cowan,South America,2022-12-16,ActiveWear Textbook,Books,469.77
T00324,C0104,P017,2024-08-11 07:01:49,1,469.77,469.77,Laura Bennett,South America,2022-02-10,ActiveWear Textbook,Books,469.77
T00341,C0011,P017,2024-12-26 03:09:48,2,939.54,469.77,Bryan Mathews,South America,2022-12-12,ActiveWear Textbook,Books,469.77
T00503,C0013,P017,2024-07-26 00:21:59,4,1879.08,469.77,Lauren Buchanan,South America,2024-05-19,ActiveWear Textbook,Books,469.77
T00558,C0169,P017,2024-11-29 23:39:00,4,1879.08,469.77,Jennifer Shaw,South America,2023-04-13,ActiveWear Textbook,Books,469.77
T00571,C0137,P017,2024-02-01 15:50:43,2,939.54,469.77,Robert Gardner,South America,2024-04-09,ActiveWear Textbook,Books,469.77
T00682,C0131,P017,2024-04-01 10:10:17,2,939.54,469.77,Scott Wilson,North America,2022-06-05,ActiveWear Textbook,Books,469.77
